"Transfer_Value","Comp","Nation","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def.3rd_Tackles","Mid.3rd_Tackles","Att.3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl.Int","Clr","Err","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","TO_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","TO_GCA","Sh_GCA","Fld_GCA","Def_GCA","CrdY","CrdR","X2CrdY","Fls","Fld","Off","Crs","TklW","PKwon","PKcon","OG","Recov","Won_Aerial","Lost_Aerial","Won_percent_Aerial","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Touches_Touches","Def.Pen_Touches","Def.3rd_Touches","Mid.3rd_Touches","Att.3rd_Touches","Att.Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np.G_minus_xG_Expected","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","G.A","G_minus_PK","PK","PKatt","xAG_Expected","npxG.xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per","Ast_Per","G.A_Per","G_minus_PK_Per","G.A_minus_PK_Per","xG_Per","xAG_Per","xG.xAG_Per","npxG_Per","npxG.xAG_Per","MP_Playing.Time","Min_Playing.Time","Mn_per_MP_Playing.Time","Min_percent_Playing.Time","Mins_Per_90_Playing.Time","Starts_Starts","Compl_Starts","Subs_Subs","unSub_Subs","PPM_Team.Success","onG_Team.Success","onGA_Team.Success","plus_per__minus__Team.Success","plus_per__minus_90_Team.Success","On_minus_Off_Team.Success","onxG_Team.Success..xG.","onxGA_Team.Success..xG","xGplus_per__minus__Team.Success..xG","xGplus_per__minus_90_Team.Success..xG","On_minus_Off_Team.Success..xG","player_position","Comp_going","Comp_from_to","gb_age","PC1_diff","PC2_diff","PC3_diff","PC4_diff","total_diff"
-1287939.33339388,"Bundesliga","GER",2.9,11,7,0,7,4,4,9,44.4,5,5,1,4,9,20,9,0,5,1.73,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,5,0,5,7,0,0,0,19,8,3,72.7,131,172,76.2,2081,693,71,87,81.6,46,58,79.3,10,16,62.5,0,0,0.1,0,1,25,0,0,24,172,166,5,1,0,0,5,2,0,0,0,0,131,1,5,223,8,33,126,65,7,223,4,3,75,1,25,85,406,190,6,3,1,7,0,139,12,0,5,0,0,1.73,0,0,0,19.5,1,0,0,1,1,0.2,-1,-1,7,2,260,2.9,0,0,0,0,0,0,1,6,24,12,0,0,0,0,0,0.35,0.01,0.36,0.35,0.36,7,260,37,8.5,2.9,2,1,5,8,1.29,3,5,-2,-0.69,-1.27,6.6,4.4,2.2,0.75,0.45,"Defensive Midfield","Bundesliga","Bundesliga_Bundesliga","0",-4.67429309928076,-1.23409385105946,0.577308837146838,-1.28182664953569,7.76752243702276
-11200000,"Ligue 1","FRA",14.1,18,10,8,6,4,4,11,36.4,7,9,2,7,6,24,15,0,40,2.83,23,0,10,3,4,0,9,0.64,4,0,1,2,2,0,1,1,0,18,31,12,4,10,2,1,0,66,26,33,44.1,277,393,70.5,3455,416,187,244,76.6,63,86,73.3,8,16,50,3,1.5,1,1.5,16,6,9,1,18,393,367,25,1,1,2,4,0,0,0,0,0,277,1,13,603,20,73,269,273,66,601,47,23,48.9,24,51.1,365,2120,1006,35,28,19,66,22,439,87,10,29,16,55.2,2.05,1.13,0.31,0.56,14.4,0,1,2,6.5,4.8,0.18,3.5,4.2,24,15,1273,14.1,10,13,9,1,2,1.5,6.3,35,18,87,0.71,0.21,0.92,0.64,0.85,0.46,0.1,0.57,0.34,0.44,24,1273,53,37.2,14.1,15,5,9,0,1.21,21,14,7,0.49,0.83,15.3,14.8,0.5,0.04,0.43,"Centre-Forward","Ligue 1","Ligue 1_Ligue 1","0",14.4913912592585,-3.25225473777872,1.1661428961853,-3.11148203403321,22.0212709272557
-3524242.42424242,"Bundesliga","SRB",11.6,19,11,7,8,4,6,25,24,19,26,2,24,15,34,6,0,34,2.92,20,1,2,3,7,1,4,0.34,4,0,0,0,0,0,2,0,0,19,24,0,13,11,0,0,0,71,6,12,33.3,249,359,69.4,3834,952,133,164,81.1,79,110,71.8,23,37,62.2,1,1.4,1,-0.4,13,24,8,3,32,359,341,18,3,0,2,13,9,1,0,1,0,249,0,20,505,6,82,253,182,26,505,27,14,51.9,13,48.1,266,1504,685,26,15,6,29,13,315,56,0,25,7,28,2.15,0.6,0,0,20.8,2,0,0,3.1,3.1,0.12,-3.1,-3.1,23,11,1048,11.6,0,1,0,0,0,1.4,4.5,26,32,56,0,0.09,0.09,0,0.09,0.27,0.12,0.39,0.27,0.39,23,1048,46,34.2,11.6,11,0,12,5,1.52,19,15,4,0.34,0.57,18,18.5,-0.5,-0.04,-0.49,"Attacking Midfield","Bundesliga","Bundesliga_Bundesliga","0",0.551073210855266,-2.93533636922262,1.20535776265222,1.94154707202504,6.63331441475515
-7e+06,"Premier League","ESP",16.7,30,15,9,12,9,13,34,38.2,21,16,2,14,14,44,9,0,57,3.41,48,4,1,3,0,1,3,0.18,2,0,1,0,0,0,0,0,0,14,7,1,59,15,0,0,0,130,11,25,30.6,557,771,72.2,9313,2676,261,300,87,208,277,75.1,61,124,49.2,1,1.7,2,-0.7,20,60,12,4,89,771,719,48,6,7,10,59,7,21,18,2,0,557,4,22,917,16,144,424,360,36,917,23,12,52.2,10,43.5,500,2480,1255,33,24,12,21,15,616,101,3,27,7,25.9,1.62,0.42,0.11,0.43,22.6,0,0,0,2.2,2.2,0.08,0.8,0.8,32,17,1503,16.7,3,4,3,0,0,1.7,3.9,33,89,101,0.18,0.06,0.24,0.18,0.24,0.13,0.1,0.24,0.13,0.24,32,1503,47,43.9,16.7,17,3,15,6,1.09,18,28,-10,-0.6,-0.46,19.7,24.6,-5,-0.3,-0.35,"Attacking Midfield","Premier League","Premier League_Premier League","0",-0.307717048680591,0.657035319648815,2.74370230804717,-0.434914355453902,4.14336903183048
-1833333.33333333,"Serie A","ITA",24.8,19,12,1,7,11,5,25,20,20,19,2,17,9,28,25,0,49,1.97,30,0,4,7,6,2,6,0.24,3,0,1,1,1,0,1,0,0,37,51,16,22,12,1,0,0,57,65,99,39.6,414,599,69.1,5247,605,259,328,79,88,141,62.4,21,36,58.3,1,0.7,1.2,0.3,15,17,7,1,37,599,547,51,0,0,3,22,1,0,0,0,0,414,1,18,881,31,71,422,397,97,880,43,19,44.2,24,55.8,477,2086,630,33,12,10,70,50,651,161,5,49,14,28.6,1.97,0.56,0.08,0.29,16.7,1,1,2,6,4.3,0.09,-1,-0.3,32,23,2236,24.8,5,6,4,1,2,0.7,5,33,37,161,0.2,0.04,0.24,0.16,0.2,0.24,0.03,0.27,0.17,0.2,32,2236,70,65.4,24.8,23,11,9,3,1.13,34,49,-15,-0.6,0.23,30.5,37,-6.6,-0.27,0.09,"Centre-Forward","Serie A","Serie A_Serie A","0",6.5014313804712,-1.12641497078364,-1.95055452890788,-1.83691623355511,11.4153171137178
-1636363.63636364,"Ligue 1","CIV",1,1,1,1,0,0,0,0,0,0,1,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,45,54,83.3,1029,352,11,11,100,24,28,85.7,10,14,71.4,0,0,0,0,0,5,0,0,5,54,50,4,4,0,1,0,0,0,0,0,0,45,0,0,60,6,29,30,1,0,60,0,0,0,0,0,29,156,97,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,90,90,2.6,1,1,1,0,0,0,1,3,-2,-2,-2.05,1.4,2.6,-1.2,-1.16,-1.25,"Centre-Back","Serie A","Ligue 1_Serie A","0",-0.512987705758183,-1.46433103376825,-1.28059514857351,3.15211143430237,6.41002532240231
-1477589.07758908,"Bundesliga","TOG",11.8,15,9,4,10,1,4,9,44.4,5,18,2,16,9,24,9,0,51,4.31,31,3,8,4,3,2,8,0.68,5,0,2,0,1,0,1,0,0,9,21,4,42,9,0,0,0,64,20,27,42.6,293,443,66.1,4523,1581,160,208,76.9,85,123,69.1,29,53,54.7,3,1.9,2.3,1.1,16,18,17,5,48,443,396,43,1,2,1,42,36,6,0,6,0,293,4,20,604,11,74,295,254,34,603,57,35,61.4,22,38.6,330,2346,1302,48,39,10,29,21,405,97,4,26,10,38.5,2.2,0.84,0.12,0.3,21.9,2,1,1,4.6,3.8,0.15,-0.6,-0.8,12,12,1066,11.8,4,7,3,1,1,1.9,5.7,48,48,97,0.34,0.25,0.59,0.25,0.51,0.39,0.16,0.55,0.32,0.48,12,1066,89,34.8,11.8,12,10,0,0,0.92,15,22,-7,-0.59,0.9,15.6,20.8,-5.2,-0.44,0.7,"Centre-Forward","Bundesliga","Bundesliga_Bundesliga","0",3.28351390444402,-1.24047269596293,-1.10908410603088,1.37470374530617,7.007774451744
-476190.476190476,"Serie A","NED",0.4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,4,4,50,12,20,60,155,55,7,10,70,4,7,57.1,0,0,0,0,0,0,0,0,2,1,0,3,20,19,1,0,0,0,0,0,0,0,0,0,12,0,1,31,0,0,14,17,3,31,2,0,0,2,100,18,53,23,0,0,0,6,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,38,0.4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,2,38,19,1.1,0.4,0,0,2,0,2,1,1,0,0,-0.45,0.4,0.1,0.3,0.67,0.22,"Centre-Forward","Bundesliga","Serie A_Bundesliga","0",-8.11421427836829,-3.84687036298861,2.87639965915451,3.69563318397999,18.5331174844914
-2461629.27981109,"Premier League","ENG",26.4,43,26,28,13,2,23,52,44.2,29,30,6,24,28,71,68,2,72,2.73,58,7,2,2,2,1,8,0.3,8,0,0,0,0,0,3,0,0,29,30,1,103,26,0,0,0,161,55,38,59.1,1544,2021,76.4,23939,7050,852,953,89.4,573,724,79.1,86,227,37.9,3,3.9,3.2,-0.9,34,109,22,10,126,2021,1715,302,34,3,12,103,260,8,1,3,0,1544,4,45,2329,73,592,1076,683,48,2329,50,19,38,31,62,1427,8189,4644,109,77,16,50,22,1537,180,3,16,6,37.5,0.61,0.23,0.19,0.5,19.1,0,0,0,1,1,0.06,2,2,27,27,2373,26.4,3,6,3,0,0,3.9,4.9,109,126,180,0.11,0.11,0.23,0.11,0.23,0.04,0.15,0.19,0.04,0.19,27,2373,88,69.4,26.4,27,25,0,1,1.67,48,26,22,0.83,0.49,41.4,33.7,7.7,0.29,-0.49,"Left-Back","Premier League","Premier League_Premier League","0",3.49778238757716,-2.03702718829047,-1.63026790027263,2.36511367546145,9.53019115160172
-1538461.53846154,"Serie A","ECU",10.3,10,7,4,4,2,1,8,12.5,7,7,0,7,4,14,2,0,28,2.71,17,1,5,2,2,1,2,0.19,1,0,1,0,0,0,5,0,0,25,17,8,0,7,0,0,0,24,26,24,52,185,261,70.9,2235,479,128,160,80,33,53,62.3,7,9,77.8,0,0.7,0.4,-0.7,12,19,2,0,18,261,253,7,0,0,1,0,2,0,0,0,0,185,1,12,376,5,25,185,171,50,375,19,9,47.4,10,52.6,206,794,346,6,7,2,27,6,298,57,8,30,11,36.7,2.91,1.07,0.23,0.64,12.9,0,1,1,5.5,4.7,0.16,2.5,2.3,25,9,929,10.3,8,8,7,1,1,0.7,5.3,6,18,57,0.78,0,0.78,0.68,0.68,0.53,0.07,0.59,0.45,0.52,25,929,37,27.2,10.3,9,1,16,5,1.8,19,13,6,0.58,0.58,17.6,8.4,9.2,0.89,0.83,"Centre-Forward","Serie A","Serie A_Serie A","0",2.24261926293793,0.254850967134549,-2.9164045041437,-0.974021506719273,6.38789624093546
-904761.904761904,"Bundesliga","DEN",21.8,17,11,5,6,6,8,26,30.8,18,22,0,22,18,35,10,0,59,2.71,35,10,4,6,3,1,11,0.5,7,2,1,0,0,1,4,0,0,44,29,5,50,11,1,1,0,126,39,46,45.9,462,666,69.4,6923,2033,256,321,79.8,148,199,74.4,31,68,45.6,5,2.1,2.6,2.9,22,44,11,3,53,666,624,35,23,3,2,50,0,11,7,4,0,462,7,25,915,20,154,468,306,40,914,40,16,40,24,60,487,2239,915,29,20,3,71,35,616,107,3,37,13,35.1,1.7,0.6,0.08,0.23,19.6,3,0,1,4,3.2,0.09,-1,-0.2,30,24,1963,21.8,3,8,3,0,1,2.1,5.3,29,53,107,0.14,0.23,0.37,0.14,0.37,0.18,0.09,0.28,0.15,0.24,30,1963,65,64.2,21.8,24,9,6,0,1.33,30,28,2,0.09,-0.32,28,27.1,0.9,0.04,-0.22,"Centre-Forward","Bundesliga","Bundesliga_Bundesliga","0",0.362882515136048,0.476781466553387,1.19966596521672,-2.20016534438284,4.239495291289
0,"Ligue 1","BRA",2.2,16,7,8,5,3,2,9,22.2,7,2,2,0,2,18,0,0,7,3.15,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,4,7,0,0,0,21,1,8,11.1,131,149,87.9,1877,417,67,73,91.8,47,53,88.7,6,9,66.7,0,0.1,0.3,-0.1,2,8,0,0,10,149,146,3,3,1,1,4,0,0,0,0,0,131,0,1,194,2,37,120,40,4,194,7,5,71.4,2,28.6,120,498,186,2,4,0,3,6,137,7,1,6,2,33.3,2.7,0.9,0.17,0.5,26.4,0,0,0,0.4,0.4,0.07,0.6,0.6,11,1,200,2.2,1,1,1,0,0,0.1,0.6,2,10,7,0.45,0,0.45,0.45,0.45,0.2,0.06,0.26,0.2,0.26,11,200,18,7.9,2.2,1,0,10,11,1.45,4,2,2,0.9,0.4,3.5,1.5,2,0.91,0.58,"Central Midfield","Ligue 1","Ligue 1_Ligue 1","0",8.98463153082444,6.69103596459417,2.03083547154901,0.373984046820618,18.0804870137882
-3500000,"Bundesliga","FRA",10.6,13,7,11,1,1,7,10,70,3,14,4,10,15,28,38,2,10,0.95,8,0,0,2,0,0,1,0.09,1,0,0,0,0,0,2,0,0,12,5,0,1,7,0,1,0,84,37,13,74,802,912,87.9,14409,5235,302,333,90.7,421,455,92.5,67,101,66.3,0,0,0.1,0,0,37,1,0,50,912,886,24,15,0,3,1,6,0,0,0,0,802,2,4,1030,66,461,541,34,6,1030,7,5,71.4,2,28.6,672,3246,1719,4,4,0,6,5,721,2,0,4,1,25,0.38,0.09,0,0,9.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,15,10,952,10.6,0,0,0,0,0,0,0.3,4,50,2,0,0,0,0,0,0.02,0,0.02,0.02,0.02,15,952,63,31.1,10.6,10,8,5,3,1.87,29,17,12,1.13,0.24,22.3,14.7,7.6,0.72,0.29,"Centre-Back","Bundesliga","Bundesliga_Bundesliga","0",-3.25684210365965,1.7037762188822,-0.872985087440208,1.09990487047586,6.93350828045791
-9154691.46238377,"Premier League","ESP",15.6,54,28,24,22,8,21,61,34.4,40,38,6,32,37,91,25,1,39,2.5,33,1,1,1,2,1,6,0.39,6,0,0,0,0,0,4,0,0,21,20,0,6,28,0,1,0,114,5,14,26.3,862,990,87.1,12841,3843,467,496,94.2,297,332,89.5,48,74,64.9,3,1.6,1.4,1.4,15,70,10,1,93,990,971,16,12,3,2,6,1,2,0,1,0,862,3,19,1205,50,249,736,232,20,1205,17,12,70.6,5,29.4,594,2617,1301,21,18,3,13,9,829,30,2,21,8,38.1,1.35,0.51,0.1,0.25,20.1,0,0,0,1.3,1.3,0.06,0.7,0.7,22,16,1403,15.6,2,5,2,0,0,1.6,2.9,21,93,30,0.13,0.19,0.32,0.13,0.32,0.08,0.1,0.19,0.08,0.19,22,1403,64,41,15.6,16,9,6,3,2.05,33,18,15,0.96,1.14,27.5,20.8,6.7,0.43,0.25,"Central Midfield","Ligue 1","Premier League_Ligue 1","0",0.298833384061313,-6.86694889958532,-2.95445855423785,-4.77385029218016,14.8940911300647
-5250000,"Premier League","BEL",1.5,0,0,0,0,0,0,2,0,2,1,0,1,1,1,2,0,3,2.03,1,0,0,2,0,0,2,1.35,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,7,2,4,33.3,28,37,75.7,297,47,18,23,78.3,3,5,60,1,1,100,0,0,0.1,0,0,0,1,0,2,37,37,0,0,0,1,0,0,0,0,0,0,28,0,0,64,2,6,13,45,15,64,3,1,33.3,2,66.7,38,174,52,3,1,1,8,3,50,9,3,10,5,50,6.77,3.38,0.3,0.6,14.9,0,0,0,1.5,1.5,0.15,1.5,1.5,7,0,133,1.5,3,3,3,0,0,0,1.5,3,2,9,2.03,0,2.03,2.03,2.03,1.02,0,1.02,1.02,1.02,7,133,19,3.9,1.5,0,0,7,11,2.57,11,0,11,7.44,5.88,6.1,0.4,5.8,3.9,2.55,"Centre-Forward","Serie A","Premier League_Serie A","0",-7.83341361015755,-0.86250812869112,3.55591198992763,0.75583537383844,13.0076691026147
-1706666.66666667,"La Liga","ESP",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,66.7,2,5,40,21,2,0,0,0,1,1,100,0,0,0,0,0,0.1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,1,6,4,7,0,0,0,0,0,5,7,1,0,0,0,0,0,5,1,0,2,1,50,15,7.5,0,0,16.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,1,0,12,0.1,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0,0,0.61,0,0.61,0.61,0.61,1,12,12,0.4,0.1,0,0,1,2,0,0,0,0,0,0.21,0.6,0,0.6,4.17,4.43,"Centre-Forward","La Liga","La Liga_La Liga","0",7.31715761893221,0.806977665878611,0.683499586045739,-0.300510603306567,9.10814547416313
-1200000,"Ligue 1","FRA",22.3,81,44,59,15,7,47,83,56.6,36,29,0,29,32,113,30,0,36,1.61,28,4,0,1,1,2,4,0.18,3,0,0,0,1,0,4,0,0,32,32,1,69,44,1,0,0,180,11,12,47.8,1081,1381,78.3,18917,5045,536,597,89.8,424,524,80.9,107,196,54.6,5,1.7,1.5,3.3,18,55,23,10,77,1381,1150,229,11,3,21,69,215,3,0,1,0,1081,2,26,1712,47,490,777,474,29,1712,107,45,42.1,62,57.9,1040,7057,3914,92,63,13,60,21,1043,150,0,11,3,27.3,0.49,0.13,0,0,22.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4,24,24,2008,22.3,0,5,0,0,0,1.7,2.1,92,77,150,0,0.22,0.22,0,0.22,0.02,0.08,0.09,0.02,0.09,24,2008,84,58.7,22.3,24,20,0,0,1.21,29,27,2,0.09,0.92,27.4,26.4,1.1,0.05,0.34,"Right Midfield","Ligue 1","Ligue 1_Ligue 1","0",6.018319746677,0.86229188159749,-3.5694580233986,-1.15265009796162,11.6027197496347
-23076923.0769231,"Premier League","BEL",17.7,2,1,0,1,1,1,5,20,4,11,1,10,0,2,20,0,50,2.83,35,0,5,3,6,1,5,0.28,0,0,3,0,2,0,1,0,0,8,12,14,7,1,3,0,0,33,51,47,52,231,327,70.6,2627,415,157,194,80.9,43,65,66.2,6,12,50,0,3,1.7,-3,24,10,9,0,19,327,296,28,0,2,0,7,0,0,0,0,0,231,3,14,483,21,29,198,259,90,482,25,13,52,12,48,237,1184,570,29,15,17,37,25,360,125,8,42,14,33.3,2.38,0.79,0.17,0.5,13.8,1,1,1,6.6,5.8,0.14,1.4,1.2,26,16,1589,17.7,8,8,7,1,1,3,8.8,29,19,125,0.45,0,0.45,0.4,0.4,0.38,0.17,0.54,0.33,0.5,26,1589,61,46.5,17.7,16,11,10,3,1.88,33,14,19,1.08,-0.1,26.7,16.7,10,0.57,-0.42,"Centre-Forward","Serie A","Premier League_Serie A","0",-3.78789783211733,1.76306186013521,-3.32687490382585,2.01395493765444,10.8917895337328
-4341504.64919695,"Premier League","ARG",8,17,9,1,11,5,8,21,38.1,13,11,1,10,6,23,2,0,31,3.89,19,2,3,2,5,0,4,0.5,3,0,0,1,0,0,6,1,1,24,10,0,23,9,0,0,0,40,6,12,33.3,284,363,78.2,4124,873,157,180,87.2,93,109,85.3,14,33,42.4,0,1,0.9,-1,8,20,10,0,36,363,328,34,8,1,2,23,1,16,12,1,0,284,1,11,474,4,45,245,196,22,474,40,25,62.5,15,37.5,286,2230,954,28,25,4,20,13,346,49,1,21,9,42.9,2.64,1.13,0.05,0.11,20.4,4,0,0,1.1,1.1,0.05,-0.1,-0.1,23,5,717,8,1,1,1,0,0,1,2.1,28,36,49,0.13,0,0.13,0.13,0.13,0.14,0.12,0.26,0.14,0.26,23,717,31,21,8,5,0,18,5,1.52,16,17,-1,-0.13,-0.92,14.2,13.4,0.8,0.1,0,"Right Winger","La Liga","Premier League_La Liga","0",2.23660952740988,2.02795047413485,-4.71857934168891,4.06884089225199,13.0519802354856
-1078787.87878788,"Serie A","ALG",0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,12,0,0,1,1,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,13,17,76.5,297,80,6,7,85.7,2,3,66.7,5,5,100,0,0,0,0,0,2,1,0,4,17,16,0,0,0,1,0,0,0,0,0,0,13,1,1,19,0,4,12,5,1,19,2,2,100,0,0,14,121,108,3,2,0,0,0,17,1,0,1,0,0,6,0,0,0,27.5,0,0,0,0,0,0.04,0,0,2,0,15,0.2,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0.23,0,0.23,0.23,0.23,2,15,8,0.4,0.2,0,0,2,0,3,1,0,1,6,4.73,0.3,0,0.3,1.51,0.64,"Right Winger","Ligue 1","Serie A_Ligue 1","0",-6.4257449609243,-3.38665680763129,2.05717247428844,-0.619625087175449,12.4891993300195
-1920000,"Ligue 1","MAR",16,49,32,31,14,4,29,46,63,17,16,4,12,23,72,47,0,32,2,26,3,2,1,0,0,2,0.12,1,0,0,1,0,0,7,1,0,24,5,0,46,32,0,0,0,81,4,19,17.4,649,850,76.4,10227,4084,359,399,90,225,293,76.8,48,112,42.9,0,1,0.4,-1,8,33,7,6,47,850,682,163,17,0,2,46,146,0,0,0,0,649,5,16,1059,49,336,509,225,14,1059,48,21,43.8,27,56.3,500,3198,1791,55,40,6,24,5,601,52,1,10,1,10,0.62,0.06,0.1,1,20.6,1,0,0,0.5,0.5,0.05,0.5,0.5,18,16,1441,16,1,1,1,0,0,1,1.5,55,47,52,0.06,0,0.06,0.06,0.06,0.03,0.06,0.09,0.03,0.09,18,1441,80,57.2,16,16,13,2,1,1.39,21,21,0,0,0.83,19.7,23.3,-3.6,-0.22,0.14,"Left-Back","Bundesliga","Ligue 1_Bundesliga","0",-0.145260498676677,1.23751179319969,3.24312095573293,1.99291323129959,6.6188064789089
-488888.888888889,"Ligue 1","FRA",3.9,13,8,10,2,1,9,10,90,1,3,1,2,3,16,18,0,1,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6,0,1,8,0,0,0,9,6,6,50,161,195,82.6,2688,1048,78,86,90.7,66,81,81.5,15,23,65.2,0,0,0,0,1,12,1,0,14,195,153,42,4,0,0,1,38,0,0,0,0,161,0,1,241,13,119,96,27,0,241,7,3,42.9,4,57.1,118,544,302,5,4,0,2,2,132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,355,3.9,0,0,0,0,0,0,0,5,14,2,0,0,0,0,0,0,0.01,0.01,0,0.01,4,355,89,10.4,3.9,4,3,0,3,2.25,7,2,5,1.27,1.97,5.9,3.7,2.2,0.55,0.7,"Right-Back","Bundesliga","Ligue 1_Bundesliga","0",-4.42308964930789,-2.83982467635977,-0.673717277530964,-0.427023966598592,8.36365556979721
-904761.904761904,"Serie A","FRA",8,5,2,3,2,0,1,5,20,4,5,0,5,0,5,2,1,22,2.77,17,0,3,1,1,0,3,0.38,1,0,2,0,0,0,2,0,0,11,13,12,15,2,0,0,0,29,7,24,22.6,163,216,75.5,2385,407,98,112,87.5,55,69,79.7,6,13,46.2,0,0.7,0.4,-0.7,11,5,5,3,12,216,208,7,1,2,3,15,1,0,0,0,0,163,1,13,347,4,22,139,192,35,347,57,26,45.6,25,43.9,221,1493,646,27,10,11,33,13,257,74,4,20,12,60,2.51,1.51,0.2,0.33,15.5,0,0,0,3.3,3.3,0.16,0.7,0.7,21,7,716,8,4,4,4,0,0,0.7,4,27,12,74,0.5,0,0.5,0.5,0.5,0.41,0.09,0.5,0.41,0.5,21,716,34,20.9,8,7,0,14,9,1.24,9,8,1,0.13,0.13,11.8,6.9,4.9,0.62,0.72,"Left Winger","Serie A","Serie A_Serie A","0",-1.33805476152399,0.198407441106967,-0.901770306568058,-0.136434026410401,2.57466653560942
-7238095.23809524,"Ligue 1","SEN",9.5,6,5,1,1,4,3,9,33.3,6,4,1,3,2,8,7,1,30,3.15,21,0,2,4,3,0,5,0.52,3,0,0,1,1,0,4,0,0,12,15,5,16,5,1,0,0,21,25,35,41.7,191,285,67,2462,495,121,158,76.6,55,79,69.6,5,19,26.3,1,0.7,0.5,0.3,6,9,6,1,23,285,267,17,2,0,0,16,5,6,3,0,0,191,1,5,391,10,40,157,194,45,391,8,5,62.5,3,37.5,217,1183,520,27,14,9,24,10,298,78,4,28,13,46.4,2.94,1.36,0.14,0.31,16.1,0,0,0,4,4,0.14,0,0,21,9,858,9.5,4,5,4,0,0,0.7,4.7,27,23,78,0.42,0.1,0.52,0.42,0.52,0.42,0.07,0.49,0.42,0.49,21,858,41,34,9.5,9,2,12,4,1.52,17,14,3,0.31,0.48,17.2,15,2.2,0.23,0.02,"Left Winger","Serie A","Ligue 1_Serie A","0",0.663698574015043,6.85790269681166,2.76907659842442,4.07009344743449,14.3607713166856
